"family_name","species","category"
"FABACEAE","Machaerium paraguariense","LC"
"FABACEAE","Machaerium villosum","LC"
"FABACEAE","Macrosamanea macrocalyx","DD"
"FABACEAE","Macrosamanea prancei","VU"
"FABACEAE","Melanoxylon brauna","VU"
"FABACEAE","Mimosa acroconica","EN"
"FABACEAE","Mimosa acutistipula","DD"
"FABACEAE","Mimosa adamantina","EN"
"FABACEAE","Mimosa adenophylla","LC"
"FABACEAE","Mimosa balduinii","EN"
"FABACEAE","Mimosa barretoi","EN"
"FABACEAE","Mimosa bathyrrhena","EN"
"FABACEAE","Mimosa bombycina","EN"
"FABACEAE","Mimosa caesalpiniifolia","LC"
"FABACEAE","Mimosa catharinensis","EN"
"FABACEAE","Mimosa chrysastra","CR"
"FABACEAE","Mimosa cryptothamnos","EN"
"FABACEAE","Mimosa cyclophylla","CR"
"FABACEAE","Mimosa decorticans","LC"
"FABACEAE","Mimosa exalbescens","DD"
"FABACEAE","Mimosa glycyrrhizoides","DD"
"FABACEAE","Mimosa hatschbachii","EN"
"FABACEAE","Mimosa heringeri","EN"
"FABACEAE","Mimosa humifusa","DD"
"FABACEAE","Mimosa humivagans","DD"
"FABACEAE","Mimosa involucrata","EN"
"FABACEAE","Mimosa lanata","DD"
"FABACEAE","Mimosa laniceps","DD"
"FABACEAE","Mimosa lepidophora","NT"
"FABACEAE","Mimosa leprosa","EN"
"FABACEAE","Mimosa leptantha","DD"
"FABACEAE","Mimosa lithoreas","EN"
"FABACEAE","Mimosa macedoana","EN"
"FABACEAE","Mimosa manidea","NT"
"FABACEAE","Mimosa mensicola","EN"
"FABACEAE","Mimosa montis-carasae","EN"
"FABACEAE","Mimosa myuros","VU"
"FABACEAE","Mimosa niomarlei","DD"
"FABACEAE","Mimosa oligosperma","EN"
"FABACEAE","Mimosa pabstiana","DD"
"FABACEAE","Mimosa paucifolia","VU"
"FABACEAE","Mimosa pseudotrachycarpa","LC"
"FABACEAE","Mimosa psittacina","EN"
"FABACEAE","Mimosa pycnocoma","DD"
"FABACEAE","Mimosa pyrenea","NT"
"FABACEAE","Mimosa regina","EN"
"FABACEAE","Mimosa sanguinolenta","LC"
"FABACEAE","Mimosa setosissima","LC"
"FABACEAE","Mimosa skinneri","CR"
"FABACEAE","Mimosa splendida","EN"
"FABACEAE","Mimosa suburbana","CR"
"FABACEAE","Mimosa thomista","EN"
"FABACEAE","Mimosa ulbrichiana","LC"
"FABACEAE","Mimosa ulei","EN"
"FABACEAE","Mimosa uniceps","EN"
"FABACEAE","Mimosa urticaria","EN"
"FABACEAE","Mimosa verrucosa","LC"
"FABACEAE","Mimosa virgula","NT"
"FABACEAE","Moldenhawera acuminata","EN"
"FABACEAE","Moldenhawera papillanthera","VU"
"FABACEAE","Myrocarpus frondosus","LC"
"FABACEAE","Myroxylon peruiferum","LC"
"FABACEAE","Mysanthus uleanus","LC"
"FABACEAE","Neptunia pubescens","VU"
"FABACEAE","Peltogyne confertiflora","LC"
"FABACEAE","Peltogyne maranhensis","VU"
"FABACEAE","Phanera grazielae","DD"
"FABACEAE","Phanera microstachya","LC"
"FABACEAE","Phanera smilacina","DD"
"FABACEAE","Piptadenia gonoacantha","LC"
"FABACEAE","Plathymenia reticulata","LC"
"FABACEAE","Poecilanthe parviflora","LC"
"FABACEAE","Poiretia angustifolia","LC"
"FABACEAE","Poiretia bahiana","LC"
"FABACEAE","Poiretia marginata","EN"
"FABACEAE","Poiretia unifoliolata","EN"
"FABACEAE","Pomaria stipularis","NT"
"FABACEAE","Pterocarpus santalinoides","LC"
"FABACEAE","Pterogyne nitens","LC"
"FABACEAE","Rhynchosia leucophylla","DD"
"FABACEAE","Rhynchosia reticulata","LC"
"FABACEAE","Sellocharis paradoxa","VU"
