"family_name","species","category"
"ASTERACEAE","Lessingianthus niederleinii","NT"
"ASTERACEAE","Lessingianthus pumillus","VU"
"ASTERACEAE","Lessingianthus reitzianus","VU"
"ASTERACEAE","Lessingianthus rosmarinifolius","EN"
"ASTERACEAE","Lessingianthus rugulosus","DD"
"ASTERACEAE","Lessingianthus scaposus","DD"
"ASTERACEAE","Lessingianthus souzae","EN"
"ASTERACEAE","Lessingianthus stoechas","VU"
"ASTERACEAE","Lessingianthus subcarduoides","EN"
"ASTERACEAE","Lessingianthus venosissimus","EN"
"ASTERACEAE","Lessingianthus westermanii","EN"
"ASTERACEAE","Lessingianthus zuccarinianus","VU"
"ASTERACEAE","Lomatozona artemisiifolia","EN"
"ASTERACEAE","Lulia nervosa","EN"
"ASTERACEAE","Lychnophora albertinioides","CR"
"ASTERACEAE","Lychnophora blanchetii","DD"
"ASTERACEAE","Lychnophora brunioides","CR"
"ASTERACEAE","Lychnophora crispa","EN"
"ASTERACEAE","Lychnophora diamantinana","EN"
"ASTERACEAE","Lychnophora ericoides","NT"
"ASTERACEAE","Lychnophora gardneri","EN"
"ASTERACEAE","Lychnophora granmogolensis","EN"
"ASTERACEAE","Lychnophora humillima","CR"
"ASTERACEAE","Lychnophora markgravii","EN"
"ASTERACEAE","Lychnophora martiana","EN"
"ASTERACEAE","Lychnophora mello-barretoi","EN"
"ASTERACEAE","Lychnophora passerina","NT"
"ASTERACEAE","Lychnophora phylicifolia","DD"
"ASTERACEAE","Lychnophora pinaster","NT"
"ASTERACEAE","Lychnophora pohlii","EN"
"ASTERACEAE","Lychnophora ramosissima","VU"
"ASTERACEAE","Lychnophora regis","EN"
"ASTERACEAE","Lychnophora reticulata","EN"
"ASTERACEAE","Lychnophora rosmarinifolia","EN"
"ASTERACEAE","Lychnophora santosii","EN"
"ASTERACEAE","Lychnophora sellowii","EN"
"ASTERACEAE","Lychnophora sericea","CR"
"ASTERACEAE","Lychnophora souzae","CR"
"ASTERACEAE","Lychnophora syncephala","EN"
"ASTERACEAE","Lychnophora tomentosa","VU"
"ASTERACEAE","Lychnophora villosissima","EN"
"ASTERACEAE","Lychnophoriopsis candelabrum","EN"
"ASTERACEAE","Lychnophoriopsis damazioi","EN"
"ASTERACEAE","Lychnophoriopsis hatschbachii","EN"
"ASTERACEAE","Lychnophoriopsis heterotheca","EN"
"ASTERACEAE","Melanthera latifolia","LC"
"ASTERACEAE","Mikania additicia","EN"
"ASTERACEAE","Mikania alvimii","EN"
"ASTERACEAE","Mikania anethifolia","EN"
"ASTERACEAE","Mikania argyreiae","VU"
"ASTERACEAE","Mikania biformis","NT"
"ASTERACEAE","Mikania capricorni","NT"
"ASTERACEAE","Mikania chlorolepis","NT"
"ASTERACEAE","Mikania cipoensis","EN"
"ASTERACEAE","Mikania clematidifolia","VU"
"ASTERACEAE","Mikania decumbens","NT"
"ASTERACEAE","Mikania dusenii","CR"
"ASTERACEAE","Mikania firmula","VU"
"ASTERACEAE","Mikania glabra","EN"
"ASTERACEAE","Mikania glauca","EN"
"ASTERACEAE","Mikania glomerata","LC"
"ASTERACEAE","Mikania hartbergii","EN"
"ASTERACEAE","Mikania hastato-cordata","VU"
"ASTERACEAE","Mikania hemisphaerica","LC"
"ASTERACEAE","Mikania itambana","EN"
"ASTERACEAE","Mikania lindbergii","LC"
"ASTERACEAE","Mikania lindleyana","LC"
"ASTERACEAE","Mikania malacolepis","DD"
"ASTERACEAE","Mikania microdonta","LC"
"ASTERACEAE","Mikania microptera","NT"
"ASTERACEAE","Mikania mosenii","DD"
"ASTERACEAE","Mikania neurocaula","EN"
"ASTERACEAE","Mikania nodulosa","NT"
"ASTERACEAE","Mikania oblongifolia","LC"
"ASTERACEAE","Mikania oreophila","EN"
"ASTERACEAE","Mikania pinnatiloba","EN"
"ASTERACEAE","Mikania premnifolia","EN"
"ASTERACEAE","Mikania rufescens","NT"
"ASTERACEAE","Mikania smaragdina","NT"
"ASTERACEAE","Mikania ternata","LC"
"ASTERACEAE","Mikania trinervis","LC"
"ASTERACEAE","Mikania ulei","LC"
"ASTERACEAE","Mikania variifolia","EN"
"ASTERACEAE","Mikania viminea","EN"
"ASTERACEAE","Mikania warmingii","EN"
"ASTERACEAE","Minasia alpestris","EN"
"ASTERACEAE","Minasia cabralensis","EN"
"ASTERACEAE","Minasia lewinsohnii","DD"
"ASTERACEAE","Minasia pereirae","EN"
"ASTERACEAE","Minasia scapigera","EN"
"ASTERACEAE","Monogereion carajensis","CR"
"ASTERACEAE","Neblinaea promontoriorum","DD"
"ASTERACEAE","Neocabreria malachophylla","VU"
"ASTERACEAE","Noticastrum hatschbachii","EN"
"ASTERACEAE","Noticastrum malmei","EN"
"ASTERACEAE","Noticastrum psammophilum","EN"
"ASTERACEAE","Ophryosporus freyreysii","LC"
"ASTERACEAE","Panphalea araucariophila","EN"
"ASTERACEAE","Panphalea cardaminifolia","EN"
"ASTERACEAE","Panphalea maxima","CR"
"ASTERACEAE","Panphalea ramboi","CR"
"ASTERACEAE","Panphalea smithii","EN"
"ASTERACEAE","Paralychnophora atkinsiae","EN"
"ASTERACEAE","Paralychnophora bicolor","EN"
"ASTERACEAE","Paralychnophora harleyi","VU"
"ASTERACEAE","Paralychnophora patriciana","EN"
"ASTERACEAE","Paralychnophora reflexoauriculata","NT"
"ASTERACEAE","Paralychnophora santosii","VU"
"ASTERACEAE","Perezia eryngioides","EN"
"ASTERACEAE","Perezia multiflora","EN"
"ASTERACEAE","Picrosia cabreriana","CR"
"ASTERACEAE","Picrosia longifolia","LC"
"ASTERACEAE","Piptocarpha notata","LC"
"ASTERACEAE","Piptocarpha robusta","EN"
"ASTERACEAE","Piptolepis buxoides","EN"
"ASTERACEAE","Piptolepis ericoides","NT"
"ASTERACEAE","Piptolepis gardneri","DD"
"ASTERACEAE","Piptolepis imbricata","CR"
"ASTERACEAE","Piptolepis leptospermoides","CR"
"ASTERACEAE","Piptolepis monticola","DD"
"ASTERACEAE","Piptolepis oleaster","DD"
"ASTERACEAE","Planaltoa lychnophoroides","NT"
"ASTERACEAE","Porophyllum bahiense","VU"
"ASTERACEAE","Praxelis grandiflora","LC"
"ASTERACEAE","Prestelia eriopus","LC"
"ASTERACEAE","Proteopsis argentea","VU"
"ASTERACEAE","Raulinoreitzia leptophlebia","LC"
"ASTERACEAE","Richterago angustifolia","EN"
"ASTERACEAE","Richterago arenaria","VU"
"ASTERACEAE","Richterago campestris","EN"
"ASTERACEAE","Richterago caulescens","CR"
"ASTERACEAE","Richterago conduplicata","EN"
"ASTERACEAE","Richterago elegans","VU"
"ASTERACEAE","Richterago hatschbachii","EN"
"ASTERACEAE","Richterago lanata","EN"
"ASTERACEAE","Richterago petiolata","EN"
"ASTERACEAE","Richterago polyphylla","EN"
"ASTERACEAE","Richterago riparia","VU"
"ASTERACEAE","Richterago stenophylla","EN"
"ASTERACEAE","Richterago suffrutescens","CR"
"ASTERACEAE","Schlechtendalia luzulifolia","EN"
"ASTERACEAE","Senecio adamantinus","LC"
"ASTERACEAE","Senecio almasensis","CR"
"ASTERACEAE","Senecio caparaoensis","EN"
"ASTERACEAE","Senecio crassiflorus","NT"
"ASTERACEAE","Senecio gertii","EN"
"ASTERACEAE","Senecio graciellae","EN"
"ASTERACEAE","Senecio hatschbachii","EN"
"ASTERACEAE","Senecio heteroschizus","EN"
"ASTERACEAE","Senecio langei","VU"
"ASTERACEAE","Senecio pohlii","NT"
"ASTERACEAE","Senecio promatensis","CR"
"ASTERACEAE","Senecio ramboanus","EN"
"ASTERACEAE","Senecio riograndensis","EN"
"ASTERACEAE","Smallanthus araucariophilus","CR"
"ASTERACEAE","Smallanthus connatus","LC"
"ASTERACEAE","Smallanthus riograndensis","EN"
"ASTERACEAE","Stenachaenium macrocephalum","CR"
"ASTERACEAE","Stenocephalum monticola","DD"
"ASTERACEAE","Stenopadus aracaensis","DD"
"ASTERACEAE","Stenopadus talaumifolius","DD"
"ASTERACEAE","Stenophalium almasense","VU"
"ASTERACEAE","Stenophalium heringeri","DD"
"ASTERACEAE","Stevia alternifolia","NT"
"ASTERACEAE","Stevia camporum","LC"
"ASTERACEAE","Stevia catharinensis","EN"
"ASTERACEAE","Stevia hilarii","CR"
"ASTERACEAE","Stevia leptophylla","EN"
"ASTERACEAE","Stevia organensis","NT"
"ASTERACEAE","Stevia pohliana","NT"
"ASTERACEAE","Stevia resinosa","VU"
"ASTERACEAE","Stevia riedelli","EN"
"ASTERACEAE","Stevia selloi","VU"
"ASTERACEAE","Steyermarkina dispalata","VU"
"ASTERACEAE","Stifftia fruticosa","VU"
"ASTERACEAE","Stifftia parviflora","DD"
"ASTERACEAE","Stilpnopappus cearensis","DD"
"ASTERACEAE","Stilpnopappus semirianus","EN"
"ASTERACEAE","Stilpnopappus suffruticosus","CR"
"ASTERACEAE","Stilpnopappus tomentosus","NT"
"ASTERACEAE","Stomatanthes dentatus","LC"
"ASTERACEAE","Stomatanthes dictyophyllus","LC"
"ASTERACEAE","Stomatanthes loefgrenii","CR"
"ASTERACEAE","Strophopappus bicolor","EN"
"ASTERACEAE","Strophopappus ferrugineus","EN"
"ASTERACEAE","Stylotrichium corymbosum","EN"
"ASTERACEAE","Stylotrichium edmundoi","EN"
"ASTERACEAE","Stylotrichium glomeratum","CR"
"ASTERACEAE","Stylotrichium sucrei","EN"
"ASTERACEAE","Symphyopappus casarettoi","LC"
"ASTERACEAE","Symphyopappus lymansmithii","NT"
"ASTERACEAE","Symphyopappus uncinatus","EN"
"ASTERACEAE","Trichocline catharinensis","LC"
"ASTERACEAE","Trichocline linearifolia","VU"
"ASTERACEAE","Trichocline macrocephala","LC"
"ASTERACEAE","Trichocline maxima","DD"
"ASTERACEAE","Trichogonia hirtiflora","NT"
"ASTERACEAE","Trichogonia menthifolia","DD"
"ASTERACEAE","Trixis glaziovii","VU"
"ASTERACEAE","Trixis pallida","CR"
"ASTERACEAE","Trixis pruskii","NT"
"ASTERACEAE","Trixis thyrsoidea","NT"
"ASTERACEAE","Verbesina floribunda","NT"
"ASTERACEAE","Verbesina polyanthes","DD"
"ASTERACEAE","Verbesina pseudoclaussenii","CR"
"ASTERACEAE","Vernonanthura almedae","EN"
"ASTERACEAE","Vernonanthura fagifolia","VU"
"ASTERACEAE","Vernonanthura lindbergii","DD"
"ASTERACEAE","Vernonanthura mucronulata","LC"
"ASTERACEAE","Viguiera aspiliodies","DD"
"ASTERACEAE","Viguiera bracteata","LC"
"ASTERACEAE","Viguiera corumbensis","EN"
"ASTERACEAE","Viguiera filifolia","EN"
"ASTERACEAE","Viguiera hispida","VU"
"ASTERACEAE","Viguiera linearifolia","CR"
"ASTERACEAE","Viguiera paranensis","CR"
"ASTERACEAE","Viguiera vernonioides","EN"
"ASTERACEAE","Vittetia bishopii","DD"
"ASTERACEAE","Wedelia macedoi","CR"
"ASTERACEAE","Wedelia puberula","LC"
"ASTERACEAE","Wedelia souzae","EN"
"ASTERACEAE","Wunderlichia azulensis","EN"
"ASTERACEAE","Wunderlichia cruelsiana","EN"
"ASTERACEAE","Wunderlichia senaeii","EN"
